,Id,Comment,Comment time,Reply
756,vF1w05RotNk,đang dùng note 10+ 512 muốn mua con 1t mà nhìn s23 giá ớn quá :( đợi nửa năm nữa giảm mạnh sẽ mua!,2023-04-18T13:23:43Z,Mới lướt tiktok thấy samsung live bán có 20m590 s23utr 256gb thôi
757,vF1w05RotNk,Video trc quay = con find x6 pro này vs video này thu âm chán vl :v,2023-04-18T13:23:22Z,
758,vF1w05RotNk,"Sài S23+ quá sướng luôn a Vinh ơi, em không thích cong :v utra to, mạnh mẽ nhưng yếu (dễ vỡ cường lực ):v",2023-04-18T13:23:00Z,"Kh dán cường lực thì s mà vỡ được<>@@ThanhTran-ql9wu tui sài cũng ít sài cường lực , nhưng màn cong cong vỡ mấy em rồi :v mà mấy con trước cong quá hay bị dính tay. Sài con s22 êm tay nhất, giờ s23+ thấy ngon dù hơn to xíu :v<>@@musiconepiece1684 xài s23 ultra nè tại  thích màn cong hơn kh thèm dán gì luôn, trước sài s10 đập mặt xuống đường mà cũng kh sao hết<>S23u mình dán cường lực mocoll hay zeelot gì đó ở cellphones, sướng vô cùng, xài 2 tháng vẫn chưa trầy, mặt kính mượt như ko dán :v<>​@@ledanh89nhận diện vân tay khi xài cường lực b nói có nhạy ko b, dán giá ntn b nhỉ ?"
759,vF1w05RotNk,tưởng có kênh Nào studio thật ạ :)))),2023-04-18T13:22:02Z,
760,vF1w05RotNk,"Thu âm kém, nhỏ, k đủ chi tiết, a quay lại quay bằng iphon đi",2023-04-18T13:18:02Z,
761,vF1w05RotNk,Find X6 quay cà da mặt nhiều thật,2023-04-18T13:16:25Z,
762,vF1w05RotNk,Hình như ông Vinh cầm con S22U màu trắng khi làm video này :D,2023-04-18T13:08:25Z,
763,vF1w05RotNk,A Vinh quay video bằng điện thoại. Thu âm kiểu khó nghe cực luôn ấy😢😢,2023-04-18T13:08:19Z,Thì test.thực tế.cho mng mà e 😅<>@@vinhxo69 vẫn rất ủng hộ a 😁😁
764,vF1w05RotNk,"Xài s23u đc 2 tháng, mới bán + bù thêm mua 14prm, lần đầu xài ip lun",2023-04-18T13:08:14Z,"Cảm giác sao<>@@tdan4048 đang dùng ip 13 pro max cũng chán lắm pin thì sạc lâu lại muốn đổi về androi<>@@duongduc3957 đổi về androi lag lag giật giật chịu ko nổi đâu 😀<>@@duongduc3957 sạc max công suất chưa? T dùng củ sạc 30w sạc 30p được 60% rồi tha hồ dùng, k có gì khó chịu cả t cũng cod cả android sạc 65w cũng thấy tốc độ như nhau"
765,vF1w05RotNk,Review legion 5 của Sơn đi a ;),2023-04-18T13:07:40Z,Con này lâu phết r 😅
766,vF1w05RotNk,Thôi đừng quay bằng đt khác ngoài iPhone với SS S serires đi a,2023-04-18T13:06:48Z,Hix 😂 thế thì khó lắm e.<>thật ra cũng ko cần đánh giá ai cũng biết đt tàu quay như ... r nếu muốn quay phim thì cứ iPhone cho yên tâm đợt này chắc là có thêm ss chứ quan tâm hãng khác làm gì
767,vF1w05RotNk,xem kênh này là hài nhất 😂😂😂,2023-04-18T13:06:38Z,Cảm ơn e
768,vF1w05RotNk,Mic bé quá anh ơi,2023-04-18T13:05:32Z,Mic đt mà e
769,vF1w05RotNk,Bữa cầm trải nghiệm màn hình viền siêu mỏng quá đẹp.chờ nó hạ về như s22 ultra mà mua thôi,2023-04-18T13:02:11Z,
770,vF1w05RotNk,Mic có vẻ hơi chán nhỉ.,2023-04-18T13:00:16Z,
771,vF1w05RotNk,Tính ra sạc 45w vẫn ổn. Mình xài củ sạc 25w khuyến mãi của Sam cũng ngon rồi. :). Ko cần sạc nhanh hơn nữa cho lắm.,2023-04-18T13:00:07Z,"mình thấy do các hãng cạnh tranh tính năng với nhau mới bị đem ra so sánh thôi, chứ bỏ ra tầm 1 tiếng để sạc đầy pin có vđ gì đâu nhỉ, ngta hay máy móc cũng cần tg nghỉ ngơi mà, ai có nhu cầu sd nhiều chắc cũng có sơ cua 1 cục sdp"
772,vF1w05RotNk,"Công nhận máy quá ngon, sẽ tích tiền mua s23 pờ lớt 
🙄",2023-04-18T12:56:28Z,
773,vF1w05RotNk,Cá nhân mình thấy thế là quá đẹp rồi. Không cần thay đổi nhiều. Bỏ cái bút rời ra để tăng diện tích máy thì ngon hơn. Bút này cũng chả ai dùng mấy,2023-04-18T12:55:51Z,"Cũng tùy nhu cầu. Vs mình thì nên làm 2 phiên bản để tùy từng người<>Bình thường không dùng bút, nhưng lúc dùng mới biết nó cần...😅😅😅<>​@@vinhxo69 muốn sử dụng máy ảnh mà lại k thích dùng bút<>Bạn k dùng bút k có nghĩa là người khác k dùng. K phải mà tự nhiên dòng note nó nổi tiếng đến vậy đâu<>@@anh4828 cái dòng note bán chạy cũng vì cái bút đó thôi mà, nếu không chạy Samsung bỏ spen ngay...😂😂😂"
774,vF1w05RotNk,"Xạc nhanh thỳ tính thêm tiền, thêm tiền thỳ tăng giá, không muốn tăng giá thỳ giảm lợi nhuận. Nói chung đã bán được nhiều thỳ đứng trên đỉnh nhìn mấy thằng bán ít chạy đua vũ trang để bán được hàng thôi =)))",2023-04-18T12:54:27Z,Sạc nhanh chứ không phải xạc nhanh 😅
775,vF1w05RotNk,vl có ông nào đi tìm Nào Studio ko :)),2023-04-18T12:50:49Z,Nhiều phết 😅
776,vF1w05RotNk,Oppo thu âm tệ. Quay video tệ. Bệt bệt gớm thiệc,2023-04-18T12:50:02Z,"Oppo quay tệ, thu âm tệ mà không hiểu sao dxomark lại top 1 :))<>​@@phanthong9254everyone silent, listen to money talk :))))<>@@phanthong9254 ăn tiền thôi b , DxOMark xếp là b tin thật hả =))))<>@@phanthong9254 video ở trên thể hiện rõ kìa bạn. Thực chiến chứ thông số không quan trọng<>Clip này quay tệ thiệt"
777,vF1w05RotNk,Cho cái mic đi ạ. Toàn phải bật max volume. Mic kém quá.,2023-04-18T12:47:54Z,Test quay = đt mà b<>@@vinhxo69 thu âm kém quá ạ :(
778,vF1w05RotNk,Càng ngày clip chất lượng âm thanh càng tệ .,2023-04-18T12:44:48Z,"Kênh này trước có nói là thu đa số bằng đt để cho mng tham khảo được chất lượng thu âm nó như thế nào chứ muốn ok qua VVS bác ơi<>Quay bằng điện thoại mà cha<>Vậy mới biết con find x6 pro thu âm kém<>Quay = đtk dùng mic thì vậy. Dùng mic rời thì ae cũng lại kêu k trực quan 😅<>quay bằng đth và dùng mic đth luôn để anh em có cái nhìn trực quan nhất rồi, muốn con mẹ gì nữa :))"
779,vF1w05RotNk,Có ai đi tìm Nào Studio không :)))),2023-04-18T12:43:28Z,
780,vF1w05RotNk,Giọng quay bằng find6 nó đục đục sao á a Vinh,2023-04-18T12:42:28Z,😂 Ae tự nghe và nhận xét nha
781,vF1w05RotNk,video mic quay hơi kém,2023-04-18T12:41:38Z,Oppo find x6 pro thu âm kém quá nghe chán thật
782,vF1w05RotNk,fai x6 pro quay video có vẻ ko đẹp lắm ni,2023-04-18T12:39:59Z,
783,vF1w05RotNk,anh đánh giá chi tiết s23 6.1 inch với ạ,2023-04-18T12:39:42Z,
784,vF1w05RotNk,sếp vinh vô trong đây rồi sẽ hiểu đc cảnh nóng trong nam ntn...,2023-04-18T12:38:49Z,Đã hiểu😅
785,vF1w05RotNk,bài bày test mỗi camera chứ chi tiết gì ??,2023-04-18T12:29:20Z,Mù hay lé? Điếc hay lãng tai vậy?<>Có vấn đề về tai hay nhận thức:v<>Ngao sắc ngáo<>Ốc chô<>Ôi thần đằng 😅
786,vF1w05RotNk,hay,2023-04-18T12:27:41Z,
787,vF1w05RotNk,"mua màu đỏ viền đen, sài 5 ngày tróc viền tè le dù ốp 24/24 sơn viền dính vào ốp. đi bảo hành 2 lần mới được chấp nhận bảo hành, vừa về 2 hôm sau tróc lại, máy cầm cấn tay vì gốc quá nhọn, còn đâu ok hết",2023-04-18T12:26:06Z,"Bị tróc sơn lại rồi có đi bảo hành tiếp ko<>@@tanluu6800 ko, ốp đen rồi , đợi sài gần năm đập đổi màu khác<>Viền nhôm dễ tróc sơn lắm, viền thép như iPhone mới ko lo tróc sơn"
788,vF1w05RotNk,Bất giác đi tìm cái Nào Studio :)),2023-04-18T12:22:04Z,🤣 tìm ra chưa
789,vF1w05RotNk,"► Mua Samsung Galaxy S23 Ultra với giá từ 26,9 triệu đồng: https://cellphones.com.vn/samsung-galaxy-s23-ultra.html?utm_source=pr&utm_medium=VinhXo&utm_campaign=samsung-galaxy-s23-ultra.html_18042023

► Nghỉ lễ dài lâu, Phụ kiện giảm sâu đến 32%, giá chỉ từ 150.000đ: https://cellphones.com.vn/khuyen-mai-30-4?utm_source=pr&utm_medium=VinhXo&utm_campaign=khuyen-mai-30-4_18042023",2023-04-18T12:20:44Z,So sánh chi tiết 2 con Find x6 pro vs Vivo X90  pro plus đi Vinh....xem con nào đáng mua hơn<>​@@taidang1992 cùng ý kiến<>​@@taidang1992 ❤😂😅😂❤❤❤
790,nMk8gvz9fII,"► Mua Galaxy S23 Ultra chính hãng với giá tốt: https://onewaymobile.vn/s23-series/dien-thoai-samsung-galaxy-s23-ultra-ram-8gb-256gb-dp958.html
► Tham khảo chương trình BAO NHIÊU TUỔI GIẢM BẤY NHIÊU TIỀN ( từ 13-19/03) với nhiều sản phẩm giảm giá sâu: https://onewaymobile.vn/khuyen-mai.html",2023-03-15T05:08:38Z,"em bảo anh dùng sắc mộc thiên hết sẹo mà anh sợ à :v vẫn chưa dùng, chán"
791,nMk8gvz9fII,Nhug vật xa ở ngoài thực nhìn mắt thường k thấy. Khi zoom lên lại thấy. Mặt trăng thì tuy nó xa nhug no to mắt thường vẫn thấy rõ rành rành. K lẻ nào zoom k thay. Còn van đề AI thì thời buổi công nghệ hơn nhau mỗi cái AI.,2023-11-10T03:07:33Z,
792,nMk8gvz9fII,"Người ngoài đời còn chụp k giống kêu chup trăng thật.
Đơn giản là ở ngoài nhug vật ở xa nhỏ mắt nhìn k rõ khi zoom 100x thì thấy rõ. Thì mặt trăng mắt thường nhìn vẫn thấy rõ thì k lý do j zoom lên k thấy. Vô lý.",2023-11-10T03:04:13Z,
793,nMk8gvz9fII,Đến chụp mặt các bạn còn fake nữa đòi trăng riu :))),2023-10-30T08:18:49Z,
794,nMk8gvz9fII,AI k chỉ là tô đậm đâu . nếu đơn giản thế thì hãng nào nó trả làm dc. dự trên dất nhiều thuật toán chứ k thể nói như thế dc. có 1 môn về AI và có nhiều thể loại sử lý máy lắm . như phục hồi 1 bức ảnh cổ xưa bị ố nhèo ý. nếu chỉ tô đậm thì k thể nhìn như thật dc phải kết hợp làm sao cho nó tái tạo tốt nhất. muốn nói rõ thì phải để kĩ sư bên AI samsung nói mới rõ dc. mà bí mật cty mà. ai có thuật toán tốt thì sử lý ảnh tốt hơn thật hơn. chứ k hẳn chỉ là tô đậm đâu nhé! lạm dụng từ ngữ quá,2023-10-03T04:23:53Z,
795,nMk8gvz9fII,"Mình s22 ultra chụp có đc quái đâu, toàn bịp",2023-10-02T19:08:05Z,
796,nMk8gvz9fII,"Bạn  không hứng thú. Nhưng chúng tôi hứng thú. Lạ , ảo và đẹp. Còn thật tế quá thì chả cần phải tốn tiền vào nó làm gì",2023-08-22T11:19:27Z,
797,nMk8gvz9fII,cách 400km vậy là ok rồi đâu phải kính hubble,2023-08-02T15:19:00Z,
798,nMk8gvz9fII,"Sao mấy ông lại hiểu kiểu gì thế nhỉ
1. Chắc chắn là có can thiệp AI, giờ dt chụp cái gì nó cũng có can thiệp AI trong đó cả chứ k riêng gì mặt trăng
2. Zoom 100x của ss nó nét thật, chụp các dòng chữ ở xa mắt k thấy tí gì nhưng zoom lên thì đọc vanh vách, thì lý gì mặt trăng rằm nhìn bằng mắt thường đã thấy có chấm đen mà zoom lên lại ko thấy
3. So ảnh của 23U với kính viễn vọng thì đúng là 1 với 10, ảnh của ss chỉ là phóng to lên và mờ, còn của máy ảnh rõ từng cái miệng núi lửa, từng chi tiết làm sao mà so sánh nổi ?
4. Nên nhớ kích thước mặt trăng so với khoảng cách tới trái đất là khoảng 1/100. Ví dụ như cái xe máy đậu cách người chụp 100m vậy, về thử zoom lên xem có đọc được biển số xe ko rồi tự suy ra",2023-05-28T17:53:11Z,
799,nMk8gvz9fII,A thấy mua S22 ultra 12/256 hay cố thêm chút mua S23 8/256 thì sẽ ngon và mạnh hơn ạ,2023-05-15T14:09:57Z,
800,nMk8gvz9fII,Thế mấy ông nghĩ gương mặt crush của mấy ông trên facebook hay mặt ny mấy ông mấy lúc đi chơi là real à :))))))))))))))),2023-05-04T13:35:11Z,
801,nMk8gvz9fII,22.9 vẫn đắt,2023-04-15T11:45:38Z,
802,nMk8gvz9fII,"Ủa mua ở đây rẻ hơn mấy chỗ lớn kia 4 ,5 triệu lận ghê zị",2023-04-14T19:49:15Z,
803,nMk8gvz9fII,"Tụi con gái không cần fake hay real đâu, chỉ cần đẹp là được, nhất là ảnh selfie 😆",2023-04-14T05:16:04Z,
804,nMk8gvz9fII,"This video only shows personal thoughts to comment on a product, but does not show the understanding of a person who is knowledgeable about photography for a product at all!  Organizations, photography associations or world-famous topics have not yet concluded that Samsung phones taking pictures of the moon are drawn by AI, and some reviewers in Vietnam have commented that AI is correct.  What's funny.",2023-04-08T11:08:26Z,
805,nMk8gvz9fII,Thế thì t đã biết vì sao thằng ip n k thèm lm zoom mấy 100 như hãng khác oy 😂,2023-04-07T17:06:49Z,
806,nMk8gvz9fII,chụp đc trăng hay ko thì mk ko biết nhưng chụp em Nguyệt thì nét vl,2023-04-06T16:43:43Z,
807,nMk8gvz9fII,"bởi vậy camera của Apple là hợp lý nhất vì nó ÍT GIẢ NHẤT, thời buổi này ai up ảnh trên mạng xã hội mà chả phải chỉnh sửa, thôi thì cứ dùng thiết bị nào có thể chụp ra được 1 bức hình chân thật nhất có thể đi, rồi muốn chỉnh hậu kỳ j chỉnh sau. Mà quan trọng là độ chi tiết trong hình chụp của Apple lúc nào cũng đỉnh, top 1 hoặc 2.",2023-04-06T11:03:04Z,
808,nMk8gvz9fII,Nói như vậy máy ảnh nikon P1000 chụp trăng rõ nét luôn. Vậy cũng là Al à. Cứ tin vào số liệu km mấy thằng nasa sáng tác rồi mắt mình nhìn thấy cũng đéo tin nữa.,2023-04-06T03:48:04Z,
809,nMk8gvz9fII,Cho mình hỏi mất kính bạn đeo hiểu gì vậy đẹp thiệt..,2023-04-05T15:15:45Z,
810,nMk8gvz9fII,Làm con ống nhòm tầm 1tr là đủ thấy mặt trăng real rồi 😂😂,2023-04-05T14:29:26Z,
811,nMk8gvz9fII,Vả thẳng vào mặt bọn fan SS luôn 😂,2023-04-03T12:22:54Z,
812,nMk8gvz9fII,"""dù sao chỉ là phục vụ nhu cầu sống ảo"" :))))) hề fake là fake không lẽ bây h mình xấu vl ra mình selfie cái nó bê mặt diễn viên điện ảnh ghép vào (mình ko nói đến các chế độ làm đẹp nhé). giữa làm giả và làm nó đẹp hơn là 2 điều khác nhau hoàn toàn! là đánh lừa khách hàng hoặc ít là che giấu sự thật. nếu như ai nói bỏ có 22tr mà đòi chụp đẹp thì vậy các bạn ko tải ảnh mặt trăng trên google về mà sài chụp chi mất công vậy! hãy để những ống kính đắt tiền làm chuyện đó các bạn nhé! nhà ai cũng làm thầy thuốc thì bệnh viện đóng cửa à",2023-04-03T00:55:15Z,
813,nMk8gvz9fII,Đến cả chúng ta selfie còn là ảo thì chụp trăng thì sao là thật đc :)),2023-04-02T12:10:38Z,
814,nMk8gvz9fII,"Mình đang dùng s22u đây. Tóm tắt ngắn gọn vầy thôi.
khi bật AI chụp trăng AI nhận dạng được trăng nó sẽ áp dụng thuật toán tái tạo lại hình ảnh trăng vừa được chụp từ máy của bạn bằng cách chồng các bức ảnh lên nhau để tăng chi tiết và AI sẽ hỗ trợ thêm vào 1 số chi tiết cho trăng nhìn được đẹp từ bức ảnh VỪA ĐƯỢC CHỤP. Muốn chụp trăng không AI thì vào pro mode giảm ISO và tốc độ màn chập xuống  thấp nhất ấn zoom quang 10X lên là được 1 bức ảnh trăng gốc do camera chụp k có AI hỗ trợ nhé. Trăng tôi chụp k dùng AI độ rõ chi tiết không bằng trăng có AI nhưng cũng 8/10 so với trăng có AI 
=> Trăng hoàn toàn có thể được chụp bằng điện thoại k cần dùng AI gì cả AI chỉ giúp làm rõ nét hơn làm cho bức ảnh sinh động hơn nhưng lại gây hiểu lầm cho người không hiểu biết dẫn đến việc ngt nghĩ chụp trăng chỉ là hư cấu và đánh đồng chụp trăng đều là fake ảnh như cách huawei đã làm. Chỉ cần đt có pro mode làm cách tương tự như trên thì Iphone, các mẫu tầm trung đều chụp được trăng.",2023-03-31T11:59:21Z,
815,nMk8gvz9fII,Câu trả lời của bạn rất hay.  Tôi rất thích. Thông tin thêm cho ông nào thích chụp kiểu zoom từ nhà đến 🌒 thì bỏ tầm chục củ mua con nikon p1000 nhé . Zoom 125x luôn .,2023-03-31T00:33:02Z,
816,nMk8gvz9fII,Chụp zoom  sang nhà cô hàng xóm tên nguyệt là đủ rồi,2023-03-30T14:34:53Z,
817,nMk8gvz9fII,"Ai cũng biết AI xử lý, sao phải làm chương trình này, hãng nào giờ cũng dùng AI hết, chỉ là hãng nào làm tốt hơn thôi",2023-03-30T12:37:53Z,
818,nMk8gvz9fII,Nếu mà zoom thấy mặt trăng chắc cũng zoom được hạt bụi ở cọng lông😂,2023-03-30T09:23:13Z,Con mắt của bạn có nhìn thấy hạt bụi trên cộng lông ko mà đòi điện thoại chụp được? Con mắt của bạn đọc được số điện thoại trên bảng quảng cáo cách xa 300m ko? Ko chứ gì? Nhưng camera của Samsung nó có thể giúp bạn đọc được sđt trên các bảng quảng cáo đó 1 cách rõ ràng đấy!
819,nMk8gvz9fII,"ơ , vậy nhiều thằng tưởng thật à :))",2023-03-28T15:30:46Z,
820,nMk8gvz9fII,Mua cái siêu zoom KTS 35x mấy triệu là chụp trăng ok rồi,2023-03-27T14:36:47Z,
821,nMk8gvz9fII,"Có hôm, em cầm đt doe lên trăng tròn chụp thử xem máy có chụp đc như con s23 k??? Nó mờ câm anh ạ😅😅😅😅",2023-03-26T13:11:42Z,
822,nMk8gvz9fII,Rồi chụp trăng có lấy vốn điện thoại không,2023-03-26T04:51:02Z,
823,nMk8gvz9fII,ok,2023-03-24T07:28:55Z,
824,nMk8gvz9fII,Video và cách nói chuyện như đầu buồi,2023-03-21T18:34:53Z,
825,nMk8gvz9fII,Chờ đợi 1 hãng ra tính năng zoom thấy mặt trời 💁,2023-03-20T03:28:17Z,
826,nMk8gvz9fII,T van thich ss😂,2023-03-19T07:13:19Z,
827,nMk8gvz9fII,"Chắc chỉ có sony là không thèm xài AI. Chụp sáng là sáng, tối thì phơi sáng cho sáng hơn 1 tẹo chứ không sáng hẳn nên thường bị đánh giá thấp. Với lại quay video thì thường là chỉnh tay mới dùng được",2023-03-19T02:59:11Z,"muốn có ảnh thật dùng raw nhe bé, máy ảnh số thường không có ai thì vẫn qua một phần mềm sử lý hình ảnh, hình ảnh xuất ra đẹp hơn hình ảnh thực raw."
828,nMk8gvz9fII,Thumbnail: khi Vinh Xô hoá Ngộ Khỉ :)),2023-03-19T02:53:08Z,
829,nMk8gvz9fII,Rẻ the,2023-03-19T02:45:56Z,
830,nMk8gvz9fII,"cho mình ý kiến về việc chụp trăng
trước mình có sử dụng con xiaomi mi8se không có chức năng chụp trăng nhưng mình vẫn chụp được. zoom của mi8se là zoom kỹ thuật số 10x
zoom tối đa lên chọn lấy nét vào mặt trăng. chọn giảm độ sáng xuống tối đa khóa độ sáng lại lấy nét lại mặt trăng thì sẽ chụp dc trăng đủ chi tiết. có thể làm tương tự như vậy ở phần chụp thủ công nhưng bên thủ công
bạn vinh nói đúng là chụp trăng chỉ là AI tăng cường chi tiết mặt trăng lên
mình đã thử chụp trăng với s23. từ ban ngày lẫn ban đêm, mây mù vật che khuất, tắt AI, chụp thủ công, 
khi bật AI chụp zoom ở chế độ 30x trở lên AI làm hình ít bị nhiễu hạt đẹp hơn, 
zoom ở chế độ 20x trở xuống tắt hay bật AI nhìn không có sự khác biệt
trời mù nhẹ khiến trăng mờ hơn chụp trên hình vẫn bị mờ AI không tô chi tiết,
chụp vật che khuất nhiều phần thì có AI sẽ lấy nét dc trăng, khi tắt AI thì không lấy nét dc trăng
đối với máy sony vẫn cho kết quả tương tự
huawei mình không có cơ hội test, mình có test những máy giá rẻ đời cũ của androi điều dc, còn ip thì không có tiền mua thử kkk",2023-03-19T02:30:09Z,
831,nMk8gvz9fII,"nhìn da mặt anh lồi lõm giống bề mặt của mặt trăng nhỉ, bảo sao ghép vào hợp ơi là hợp",2023-03-18T23:08:51Z,
832,nMk8gvz9fII,A6000 5tr + 70-300 tamron 8tr thêm extender x2 2tr nữa chấp 10 con s23,2023-03-18T17:58:43Z,
833,nMk8gvz9fII,Uyhk😅,2023-03-18T12:24:08Z,Uọng
834,nMk8gvz9fII,Xin info cái kính mát đi sốp =)))),2023-03-18T08:11:02Z,
835,nMk8gvz9fII,Cầm con lens cùi của đt xong đòi chụp trăng full HD thì không hiểu chụp cái lolz què gì :))),2023-03-18T02:31:14Z,
836,nMk8gvz9fII,Trăng nào chả giống nhau.,2023-03-18T00:48:12Z,
837,nMk8gvz9fII,"Đây là sự kết hợp giữa trang phake vs trăng auth nha 🤡🤡,bộ ống kính quang học quá ít diện tích,điện thoại lm sao mà 100x đc,ch kể ổng zoom quang 10x tương đương tiêu cự 200 mấy mm ,dôi khi t nghĩ 10x zoom optical lens đôi khi cx là pr.",2023-03-17T21:05:57Z,
838,nMk8gvz9fII,Có hai mấy triệu ak ku ơi mày muốn cỡ nào hả fan thèn táo khuyết,2023-03-17T17:31:16Z,
839,nMk8gvz9fII,Ảnh điện thoại bây giờ bản chất 80% nó là “vẽ detail” thôi. Chứ cái cảm biến ti ti của điện thoại lấy đâu ra mà đòi chi tiết với xoá phông cho được. Ngay vụ chụp mặt trăng người ta phải canh những hôm trời quang + ống tele xịn + chân tripod cũng phải xịn mới chụp nổi :)),2023-03-17T06:10:43Z,
840,nMk8gvz9fII,"Tôi mua s23 Unltra để trải nghiệm các tính năng đủ dùng cho cv hàng ngày của tôi, chụp trăng hay sao tôi không quan trọng mà cũng không quan tâm. Nên s23U vẫn là đỉnh của 2023.",2023-03-17T03:45:41Z,nói như nói vậy cha. SS nó marketing tính năng chụp zoom xa thì nó làm mọi cách để đẹp nhất có thể bất chấp thật-giả. Chứ mấy cái ống kính tele có mà chết đói. Bẻ gãy mọi tính chất vật lý khi cái cảm biến bằng cái móng tay.
841,nMk8gvz9fII,nhưng AI thế là xịn vc ra rồi á anh=)),2023-03-16T13:14:01Z,
842,nMk8gvz9fII,Màu xanh trong mắt mọi người còn khác nhau mà :)),2023-03-16T10:30:48Z,
843,nMk8gvz9fII,Toi khi bỏ 8 trẹo ra để mua kính thiên văn ngắm trăng sao :))). Ủa roài nếu chụp được thật thì sao tôi không bỏ tèn ra mua s23 cho ngầu :))). Kiểu CĐM giờ còn chả hiểu thực chất công nghệ nó thế nào ấy. Cứ thấy cái gì bốc phốt đc là bốc phốt :)),2023-03-16T06:11:46Z,
844,nMk8gvz9fII,"Chỉ có chuph ảnh raw là thật vì chưa qua máy xử lí, về mình tự chỉnh lại thì đẹp nhất, chi tiết không bị giả mà màu còn đẹp",2023-03-16T04:50:40Z,"Raw cũng xử lý rồi b ơi, bạn cứ test chụp da tay rồi để mấy máy cạnh tay sẽ thấy, giờ các máy chỉnh hết r 😢"
845,nMk8gvz9fII,"Khả năng zoom xa có fake hay k có nhiều cách thử đứng 1 chỗ zoom thật xa ra chụp lại bất kì vật j mình muốn, rồi xách xe chạy lại chỗ đó coi ảnh có giống cái đó ngoài thật k thì rõ chứ j",2023-03-16T03:45:08Z,
846,nMk8gvz9fII,"Mua ĐT mục đích là để nó phuc vụ mình vào những cv cần thiết chứ k ai mua về để chụp trăng cả..nhưng có zoom xa dù gì cũng tốt hơn k có. Cái nào nó mang lại lợi ích cho mình thì mình xài chẳng lẻ bỏ tiền ra mua về để ngắm à.
Ai bỏ tiền ra mà k so sánh lợi hại, tốt xấu..vậy cho hỏi mấy người mua iPhone là j Cái j.? 
90% là j Cái logo 10% còn lại mới vì nhu cầu thật sự. Nhưng mình dám khẳng định 100% người mua ss mới là người dùng đúng nhu cầu của họ..( đúng nhận sai cãi ) OK..!!",2023-03-16T02:12:35Z,
847,nMk8gvz9fII,Tui chụp không thấy Cuội và Hằng là biết ảo rồi,2023-03-16T01:43:22Z,
848,nMk8gvz9fII,Kênh mình có fl sự kiện ra mắt Meizu 20 series  không ạ. Nghe nói 30.3 này sẽ ra mắt trong 1 đại hội Võ Lâm của MZ,2023-03-16T01:19:36Z,
849,nMk8gvz9fII,"vốn dĩ chụp ảnh thì vật thể thu được đã là giả, trong toán học gọi là phép đồng dạng. Không có AI chụp thì là thật? Còn có AI thì là giả? 
Đã gọi là công nghệ thì các hãng sẽ đua cả về thuật toán AI, nên cái nào có tính năng đó đã là sự thành công hơn về mặt công nghệ. Không có thì là không làm được. Đến lúc có thì hãy nói tiếp.",2023-03-15T23:10:58Z,
850,nMk8gvz9fII,"Tất nhiên , chụp bề mặt mặt trăng dễ vậy thì cần gì kính viễn vọng 😂😂",2023-03-15T16:58:47Z,mắt thường cũng nhìn rõ mà. chả qua ống kính camra điện thoại không phù hợp thôi
851,nMk8gvz9fII,"Vậy chụp lén quay lén vợ người ta cũng toàn ảo, vãi thật kaka",2023-03-15T15:49:00Z,
852,nMk8gvz9fII,"Chủ thớt nói k sai, nhưng ít ra chụp trăng vẫn nét hơn IP 😂",2023-03-15T15:28:03Z,Nhưng để làm gì nhỉ<>@@khanhhuy3352 giống như việc bạn vào đây hỏi mình câu này vậy. Tuỳ sở thích và quan điểm của mỗi người ;)
853,nMk8gvz9fII,"Có còn hơn không, bỏ 2 chục củ ra mua cái dt ít ra phải thú vị như vậy.",2023-03-15T15:11:50Z,
854,nMk8gvz9fII,Bọn não chó toàn cứ tưởng zoom tới mặt trăng r khoe khoang các kiểu.. cừi ỉa,2023-03-15T15:02:58Z,
855,nMk8gvz9fII,Cặp kính mua đâu vậy bạn,2023-03-15T14:57:40Z,
856,nMk8gvz9fII,trc con p30 pro cũng thế mà AI nó vẽ lại cho đẹp,2023-03-15T14:49:42Z,
857,nMk8gvz9fII,Thế mà có một số thằng Sam fan gáy dst nó zoom trăng 😂 ngay từ đầu nhìn đã biết trăng fake rồi 😂 Zoom 1 km chắc lol đã thấy cái gì mà đòi Zoom trăng 384400 km 😂😂,2023-03-15T14:13:01Z,
858,nMk8gvz9fII,"thì trước giờ ảnh chụp điện thoại ra có cái nào thật đâu, đều phải qua thuật toán xử lý hình ảnh cả. Sau này lạm dụng AI nhiều thì nó xử lý hình ảnh tinh vi và nịnh mắt hơn :))",2023-03-15T14:09:24Z,
859,nMk8gvz9fII,Vậy samsung “mõm” à.,2023-03-15T13:56:37Z,
860,nMk8gvz9fII,"Cứ mang con 14 prm ra chụp những tấm có nội dung là văn bản từ xa với con s23ul là hiểu những ông ip chỉ có ngậm hai từ ""ao ước"", vì ip có đọc nổi đâu🤣
Chứ trăng sao làm j cho nó mệt đầu😅",2023-03-15T13:13:08Z,
861,nMk8gvz9fII,Từ lúc có 1 chiếc đt chụp đc mặt trăng thì ngta đã biết đó là mặt trăng của AI rồi.,2023-03-15T13:02:49Z,
862,nMk8gvz9fII,"Nói thế nào nhỉ,
Phải nói là nó là trăng thật được chụp từ thiết bị chuyên dụng khác được AI lưu vào hệ thống và gắn đè vào đúng vị trí mặt trăng trên camera của bạn khi bạn chụp ảnh...",2023-03-15T12:12:55Z,
