Link,Date,Comment
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,vấn đề là bán máy mới lãi hơn bán pin 😆 Làm thế bảo vệ môi trường nhưng ko bảo vệ đc ví tiền của cổ đông.
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Mấy hãng lớn họ ko đua cái này: Apple, Samsung và Google 😃"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Họ bị sự cố nên phải cẩn thận, còn mấy dòng TQ không có gì để mất nên đi nhanh, vì nếu k làm vậy sao bán được hàng.
Thực ra 45w hiện tại mình xài thấy còn dư dả chán"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Google nói về Smartphone thì như thằng trẻ con chập chững thôi. Được mỗi cái cam cái thời Pixel 1,2,3 vượt trội ra thì 5,6,7 bọn Tàu nó vả cho sml rồi. Chả còn cái vẹo gì cạnh tranh ngoài làm máy sưởi di động hehe"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Đó là ông xài chậm quen thấy thế thôi hehe. T mới update mi 10 ultra lên find X6. Đang xài 120w xuống 80w đã thấy chậm hẳn rồi. 
Mà 45W của sam phế vật sạc nhanh hơn 25w được vài phút."
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Pin yếu hay sao cần sạc nhiều ông? Xài dt nhiều đến chiều còn 30-40% mới cần sạc nên chẳng gấp gáp gì. Chỉ có chơi game mới cần sạc nhanh nhiều vậy thôi
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Hy vọng sam sung thay đổi ngôn ngữ thiết kế
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"dù s22u s23u thiết kế rất ngon nhưng chắc sẽ phải đổi gió 1 tí, 2 đời rồi"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"đang học theo apple đại đế giữ thiết kế 4 5 năm để tăng hút máu, hết thời đổi mới rồi 😔"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Khi nào lên đời bác để em con s23 ultra giá ngon chút nhé!
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Nghe đồn s24 giống y s23 😃
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"mịa nó chứ, điện thoại Fold 3 của mình bị hỏng loa ngoài. mang lên trung tâm bảo hành họ bảo để khắc phục lỗi loa thì phải thay cả màn hình gập bên trong (sét đánh lần 1). Trong khi màn hình thì vẫn còn dùng tốt

Xong rồi nhân viên kỹ thuật xoi kỹ điện thoại mình bằng kính lúp, phát hiện ra 1 vết xước dài bằng cái đầu đũa và từ chối bảo hành (sét đánh lần 2) với lý do máy bị va đập và tạo ra vết xước lớn hơn 3mm

Mà trời ơi, giá thay màn hình trong đắt vãi đái luôn giá 11,5tr (sét đánh lần 3)

Không hiểu sao samsung lại thiết kế màn liền loa như vậy.
Giờ chẳng biết làm vì với con này bây giờ, dùng thì chả được, cho con nó cũng chả thèm vì ko có tiếng, mà vứt đi thì tiếc quá. 
Chỉ vì lỗi hỏng loa mà vứt nguyên 1 con fold 3 còn dùng tốt"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,mang kính lúp ra soi thì chịu rồi =))
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,1 lân yêu em s3 và từ biệt họ sam luôn.
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Đừng sửa trong hãng. Mang ra ngoài sửa sẽ rẻ hơn rất nhiều. Có những xưởng chuyên sửa fold đấy! Fold 3 hay bị đứt cáp nối hai phần gây mất tiếng. Họ chỉ thay cái cáp đó thôi.
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,120w on screen ~ 8h đỡ vậy...
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Vãi nhái. Kaka 120w nó đã nhanh rồi còn bật tăng tốc độ sạc kaka. Đang xài con Mi 10 ultra méo cần sạc qua đêm. Sáng dậy cắm vệ sinh thân thể cái dắt xe ra là đầy mẹ pin rồi. Tiện vl.
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,có sạc đc cho laptop không bác nhỉ
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Tốc độ bàn thờ à 😃
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"cứ dùng khoảng 1 năm đi, thấy dung lượng pin nó còn bao nhiêu %. Tốc độ bàn thờ là thật."
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Dùng 2 năm rồi men. Tốt chán
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Nếu công nghệ pin mới có thể là silicon-carbon mà huawei đang xài cho dòng p60 art
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Silicon-Carbon có điểm mạch là tích hợp nhiều điện năng/đơn vị diện tích thôi, sạc cũng nhanh vừa thôi.  Còn sạc nhanh khiếp thì công nghệ  MTW của bọn Mi, IQOO giờ bá vl."
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,45W sạc nhanh như 25W thì 65 cũng chỉ là con số 😆)
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Tấu hài vừa thôi mày. T đang xài 14pro max mà tốc độ sạc nhục luôn.
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"nghĩ trưa vứt đấy 1 tiếng là xong, ông làm nghề gì mà dán mặt vào cái đt đến nỗi không có cả tg sạc thế? tôi tính sơ sơ ta có buổi sáng, giờ nghỉ trưa, giờ cơm tối...khi đi ngủ"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Chuẩn r, ko thì đầu tư bộ sạc Ugreen không dây để bàn cty thôi mà, ez"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,65W duy trì khoảng nửa tiếng là oke 😃
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,làm nhà nước. làm gì có đủ 1 tiếng nghỉ ngơi bạn ơi.
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Mấy ông nhà nc chỗ tui thấy ăn sáng cafe 9h mới làm =]], thường tôi thấy nhà nc không bận bằng tư nhân"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,nếu vậy thì sao k làm quả S24 ultra Màn 7.2 inch 4k. Quả pin 7k cho nó oách. Cứ 5k hoài
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Thế thì nên đổi tên nó thành máy tính bảng luôn cho rồi 😂
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Tương lai cũng tới à bạn
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Ý là màn nó to quá rồi ấy bác. Làm như cái fold hoặc cái đt có màn xoay cuộn gọn lại đc thì ok. Chứ tương lai thì tương lai chứ to quá thì vẫn là to quá, sao nhét vào túi đc"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Pin xếp chồng mình ko quan tâm, có làm màn phẳng hay ko? Man cong thì tiếp tục ko mua"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,chuẩn luôn bác ơi
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Làm phẳng chẳng khác nào vả vô mặt đám doanh nhân thành đạt bao năm kéo ra khen màn cong thần thánh?
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Chuẩn bạn.
Mình thấy màn cong hơi quê quê, vô dụng và dễ hỏng"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Da dung s22u s23u chua ? S23 s23+ phẳng đấy sao ko mua ? Ko có mà dùng nói cho sang mõm
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Da dung s22u s23u chua ? S23 s23+ phẳng đấy sao ko mua ? Ko có mà dùng nói cho sang mõm. Khinh !
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"T sài 13 prm và s23u, tao thấy màn ss ngon hơn okay chưa ? TGD ngân hàng nta dùng note 20u , liệu có hơn đứa như m ko ? Khinh mấy thằng mở mồm ra chê người khác !"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Ngộ thật. T vả đám doanh nhân thành đạt sáng suốt yêu công nghệ thích quà hay tỏ vẻ mê quào phím thèm ăn chửi khoái ngạo nghễ tự nhiên nhảy xổ ra thể hiện văn hoá như là bị thọc gậy vô mõm.
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Samsung sạc càng nhanh thì càng nhanh bung nắp lưng
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Đã từng 😔
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Phèn thật
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Ko biết s24u có bền hơn với rẻ hơn tầm 20 củ ko nhỉ?
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Năm nay Sam là dòng S23 ngon lành, hầu như k có gì phàn nàn"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,con S23+ là chuẩn nhất 😁
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"cá nhân mình không thích S23U hay dòng Ultra nói chung vì cái màn cong, đã bỏ SS từ hồi Note20U mặc dù trc đó đã dùng từ Note1 và lên đời hàng năm. sẽ quay lại cho đến khi nào dòng Ultra sử dụng màn phẳng"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"S23u e đang xài nói cong cũng ko hẳn, ko cong mạnh như thời xưa hoặc các máy trung quốc, nó cong rất nhẹ nên vuốt sang ko chạm cạnh bị sắc hay cấn nên rất thích. E thấy ai dùng miếng cường lực thì bất tiện thôi chứ dán mềm bình thường."
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Ngon
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Cần pin trâu thôi chứ nhanh quá để làm mẹ gì đâu :|
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,coi công nghệ pin của honor mà thật sự quá ấn tượng pin 5000mah mà chỉ mỏng như 2 tấm thẻ atm
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,J chứ pin của samsung cho tiền t cũng k dám xài thử loại mới
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Thay pin xanh thôi, làm gì căng."
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"cũng ko phải lo, éo ai cho ông tiền đâu =))))"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Cmt vô ngĩa não rỗng
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,sao ăn được sạc 20w của iPhone
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Với Samsung cần tối ưu giảm tình trạng tiêu hao pin hơn là chạy đua theo sạc nhanh.
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Mình cũng thấy thế, UI của Samsung hao pin như trâu uống nước vậy"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Nghe đồn hả 😆
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Thằng  vào đây, Samsung tháng 1 nghiên cứu tháng 6 bán cùng năm của mày đây hả. Thằng ng.u Vinno khó đào tạo kia"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Bố thằng đần, năm đéo nào nó chả ra điện thoại mới, công nghệ mới cải tiến mới, ngoại hình mới. Mày chưa đi mua điện thoại bao giwof à . Khổ tao bảo rồi, cố lên 3tr1/tháng đi rồi nói chuyện"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Nhưng nó đéo như thằng Vin của mày, đúng là Vinno toàn lũ ng.u lâu dốt bền khó đào tạo, đi mượn xe tàu về thay vỏ rồi bảo nghiên cứu =))). Năm đéo nào nó cũng ra điện thoại mới nhưng S24 năm sau nó mới ra =)). Vinno toàn thằng Ng.u như mày hả =)))))))"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Xe tàu là xe nào ? sx ở đâu ? hãng nào sx ? Quê vãi ? CHưa dc đi hải phòng vào nhà máy của nó à ? QUê vãi, đến dân tàu nó còn biết thua bọn ý thiết kế ? Thế năm nay nó nghiên cứu năm sau ra không phải có 1 năm à ? Haiz dốt quá bảo sao lương có 3tr"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Xe tàu là xe nào thì sang topic kia mà xem nhé, =))) mày biết vì sao nó phải để trong hộp kính kín không. Riêng về Xe VF tao nắm rõ hơn mày đấy. Vinno mà ng.u vãi =))))"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Hơn 1 năm nữa mới xong bản thương mại rồi bàn giao chứ làm sao nữa chú bé đần.
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Gom lúa dần cuối năm thôi
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Khoản này đi sau tàu xa quá. Mình đang sài 120w thấy nó sạc chóng mặt luôn.
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Nhanh quá lại có Note 7 version 2.0
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Ủa năm ngoái mình dùng mi mix 4 đã có sạc 100W rồi vẫn công nghệ pin cũ mà nhỉ. Sam sung vẫn sợ à 😂
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,thì ra nó ko sạc nhanh dc xưa giờ chỉ dùng 25W là do thua công nghệ so với dt tàu
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Thật sự thì 45W chỉ cho thấy sạc nhanh ở 50% đầu, còn thời gian sạc tổng thể hơn 25W có tí. 
Nếu 65W có thể sạc nhanh 80% đầu và giảm tổng thời gian sạc xuống còn 40p thì ok. Mảng sạc nhanh này đt TQ đang làm rất tốt"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Pin galaxy S rất yếu,không sử dụng đủ một ngày."
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,S23 U vẫn đang còn quá mới
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Nếu về pin như bài thì ko quan tâm lắm, hiện s23u đã đáp ứng nhu cầu sử dụng quá tốt."
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Nhìn cái màn cong vô dụng mà hơi quê là điểm mà mình không thích trên điện thoại Samsung.
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Đang dùng sạc 120w hơn 1 năm rồi máy chẳng bao giờ hết pin
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Cuối cùng cũng qua 45W 😃
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Đang chờ S24 Utral ra mắt để S23utral giảm giá góp vốn mua chứ giá bây giờ đắt quá
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,màu đỏ đẹp vỡi
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Ổn áp
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,hóng iphone 15 ultra xài pin thể rắn : cho thời gian xạc siêu nhanh và dung lượng xã tốt:
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,NỔ TO HƠN TRƯỚC THÌ BỎ M Ẹ
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Galaxy thì quá tốt rồi, mình cũng thích dùng galaxy"
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Liệu xài xạc nhanh quá có giống vụ Note 7 không ta???
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,"Hy vọng không lại lặp lại lịch sử nổ pin, lịch sử sẽ luôn tìm ra cách để lặp lại."
https://tinhte.vn/thread/galaxy-s24-ultra-co-the-ho-tro-sac-nhanh-den-65w-nho-cong-nghe-pin-moi.3691825/,6 tháng,Sạc 65w bao lâu thì đầy pin nhỉ?
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,Ngày tàn của Apple đã tới
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,"Hở là ngày tàn của táo , mà lâu lắm rồi chưa thấy kkk chỉ thấy giờ phút nào cũng nói kkk. Cố lên"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,"Đúng rồi, mới đạt 4000 tỉ $ à"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,"Ôi sự tinh tế của anh nhân sâm hàn xẻng ko bằng mặt lưng Anh Xiao mì bên tàu , thiết kế quá tệ ."
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,chứ iphone có bằng tàu đâu?
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,Vì sao Samsung từ bỏ zoom 10x thế???
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,"Chắc do vô đối quá 😆
S23u lại thành món hời."
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,vì apple k chịu làm 😆
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,Ae cứ quan trọng vụ zoom 10x nhỉ. Để soi gái chăng 🤣
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,"Chuẩn luôn bác! để soi gái đó, cách 50-60m nét căng đét đèn đẹt"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,căng thật ae ạ
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,Vãi cả lìn mấy ae thật
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,Cho mấy thằng không có rồi hay chê biết mặt
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,"Đù, xác nhận là căng hơn dây đàn luôn nhé.😂😂"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,Zoom máy gì mà chất quá
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,zoom = S23 Ultra đó bác . Đt thường thì lấy đâu ra có mấy ảnh cho ae comment zôm zả thế này đc!
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,"căng đét đèn đẹt luôn bác. CHả bù cho con ip14 của mình, zoom xíu là vỡ ảnh ngay 😔("
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,"Thật là s23 ultra ko bác, nhu cầu cv mình cũng cần lên đời 1 em zoom ngon xíu."
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,Chính nó mà bác. e đang dùng đây. Zoom có ích đó :v
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,"Nói về s23u và flagship android thì s23u thiên về hoản hảo kiểu cân bằng mọi thứ. Không mạnh về 1 chi tiết nào. Háo hức s23u nhưng trải nghiệm thì khoản cam thua thiệt với đám vivo x100pro, Find X6pro, Heo quay P60pro, 60 art. Nhưng ai không quan trọng khoản chi tiết ảnh sau khi chụp thì s23u hoàn hảo"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,"Mấy con kể ra đa số ra mắt sau S23, ra sau có lợi thế hơn là đúng rồi còn gì."
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-ho-tro-quay-video-4k-120fps.3753217/,18 ngày,"Mấy em kia cũng ko phải hơn hẳn đâu. Như con X100p tung hô thế nhưng chụp chi tiết đôi khi còn kém hơn, thêm quả cam trước vẫn fullHD."
